STATISTIC,Statistic Label,TLIST(M1),Month,C02596V03150,Industry Sector NACE Rev 2,UNIT,VALUE
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,13,Textiles (13),Base 2021=100,103.8283042
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,14,Wearing apparel (14),Base 2021=100,111.2430699
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,16,"Wood and wood products, except furniture (16)",Base 2021=100,130.8428643
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,17,Paper and paper products (17),Base 2021=100,102.21923
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,20,Chemicals and chemical products (20),Base 2021=100,105.174686
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,22,Rubber and plastic products (22),Base 2021=100,128.4736136
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,23,Other non-metallic mineral products (23),Base 2021=100,109.7743667
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,24,Basic metals (24),Base 2021=100,114.9219094
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,113.3219849
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,27,Electrical equipment (27),Base 2021=100,122.5359801
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817228
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,31,Furniture (31),Base 2021=100,112.2126503
WPM40C02,Export Industrial Price Index (Excl VAT),202310,2023 October,V0800,Mining and quarrying (05 to 09),Base 2021=100,101.7588374
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,10,Food products (10),Base 2021=100,106.3276378
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,13,Textiles (13),Base 2021=100,103.8249635
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,14,Wearing apparel (14),Base 2021=100,111.2186207
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.5685968
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,17,Paper and paper products (17),Base 2021=100,101.9601779
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,20,Chemicals and chemical products (20),Base 2021=100,104.722363
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,22,Rubber and plastic products (22),Base 2021=100,127.9694921
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,23,Other non-metallic mineral products (23),Base 2021=100,109.8646928
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,24,Basic metals (24),Base 2021=100,114.134675
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,112.8665254
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,27,Electrical equipment (27),Base 2021=100,122.2694459
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817387
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,31,Furniture (31),Base 2021=100,112.1055226
WPM40C02,Export Industrial Price Index (Excl VAT),202311,2023 November,V0800,Mining and quarrying (05 to 09),Base 2021=100,96.34166504
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,10,Food products (10),Base 2021=100,106.3381218
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,13,Textiles (13),Base 2021=100,103.8320705
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,14,Wearing apparel (14),Base 2021=100,111.2706332
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.7237908
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,17,Paper and paper products (17),Base 2021=100,102.5112786
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,20,Chemicals and chemical products (20),Base 2021=100,104.6363305
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,22,Rubber and plastic products (22),Base 2021=100,128.5457153
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,23,Other non-metallic mineral products (23),Base 2021=100,109.7620172
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,24,Basic metals (24),Base 2021=100,115.432044
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,113.496091
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,27,Electrical equipment (27),Base 2021=100,122.3411829
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817416
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,31,Furniture (31),Base 2021=100,112.3334231
WPM40C02,Export Industrial Price Index (Excl VAT),202312,2023 December,V0800,Mining and quarrying (05 to 09),Base 2021=100,95.72981516
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,10,Food products (10),Base 2021=100,106.5329883
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,13,Textiles (13),Base 2021=100,106.434846
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,14,Wearing apparel (14),Base 2021=100,114.4986147
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.510851
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,17,Paper and paper products (17),Base 2021=100,102.4112435
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,20,Chemicals and chemical products (20),Base 2021=100,117.5380117
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,22,Rubber and plastic products (22),Base 2021=100,128.271801
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,23,Other non-metallic mineral products (23),Base 2021=100,109.6175568
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,24,Basic metals (24),Base 2021=100,115.1906617
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,113.3781839
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,27,Electrical equipment (27),Base 2021=100,120.394172
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817344
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,31,Furniture (31),Base 2021=100,112.2920549
WPM40C02,Export Industrial Price Index (Excl VAT),202401,2024 January,V0800,Mining and quarrying (05 to 09),Base 2021=100,95.74208814
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,10,Food products (10),Base 2021=100,107.4118908
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,13,Textiles (13),Base 2021=100,106.4371818
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,14,Wearing apparel (14),Base 2021=100,114.5157091
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.9053039
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,17,Paper and paper products (17),Base 2021=100,102.5923682
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,20,Chemicals and chemical products (20),Base 2021=100,117.5429417
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,22,Rubber and plastic products (22),Base 2021=100,128.5390448
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,23,Other non-metallic mineral products (23),Base 2021=100,109.5878084
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,24,Basic metals (24),Base 2021=100,115.7242032
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,113.6814346
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,27,Electrical equipment (27),Base 2021=100,120.5589149
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817474
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,31,Furniture (31),Base 2021=100,112.3669565
WPM40C02,Export Industrial Price Index (Excl VAT),202402,2024 February,V0800,Mining and quarrying (05 to 09),Base 2021=100,97.34291816
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,10,Food products (10),Base 2021=100,107.0212983
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,13,Textiles (13),Base 2021=100,106.4383588
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,14,Wearing apparel (14),Base 2021=100,114.5243225
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,16,"Wood and wood products, except furniture (16)",Base 2021=100,126.6084335
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,17,Paper and paper products (17),Base 2021=100,102.6836312
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,20,Chemicals and chemical products (20),Base 2021=100,117.5454265
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,22,Rubber and plastic products (22),Base 2021=100,128.6718512
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,23,Other non-metallic mineral products (23),Base 2021=100,109.5844696
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,24,Basic metals (24),Base 2021=100,115.8744734
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,111.5181557
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,27,Electrical equipment (27),Base 2021=100,120.5198837
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3816744
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,31,Furniture (31),Base 2021=100,112.4046973
WPM40C02,Export Industrial Price Index (Excl VAT),202403,2024 March,V0800,Mining and quarrying (05 to 09),Base 2021=100,96.15532945
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,10,Food products (10),Base 2021=100,108.1552167
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,13,Textiles (13),Base 2021=100,106.4384009
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,14,Wearing apparel (14),Base 2021=100,114.5246309
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.2999621
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,17,Paper and paper products (17),Base 2021=100,102.6868995
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,20,Chemicals and chemical products (20),Base 2021=100,99.72042097
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,22,Rubber and plastic products (22),Base 2021=100,128.6860452
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,23,Other non-metallic mineral products (23),Base 2021=100,109.611896
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,24,Basic metals (24),Base 2021=100,115.9960078
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,111.623692
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,27,Electrical equipment (27),Base 2021=100,120.6700809
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3816728
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,31,Furniture (31),Base 2021=100,112.4060488
WPM40C02,Export Industrial Price Index (Excl VAT),202404,2024 April,V0800,Mining and quarrying (05 to 09),Base 2021=100,109.9512986
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,10,Food products (10),Base 2021=100,107.2678884
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,13,Textiles (13),Base 2021=100,106.4360943
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,14,Wearing apparel (14),Base 2021=100,114.5077506
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.1088815
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,17,Paper and paper products (17),Base 2021=100,102.508043
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,20,Chemicals and chemical products (20),Base 2021=100,99.72517379
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,22,Rubber and plastic products (22),Base 2021=100,128.4741313
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,23,Other non-metallic mineral products (23),Base 2021=100,109.5720698
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,24,Basic metals (24),Base 2021=100,115.4707489
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,111.3324658
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,27,Electrical equipment (27),Base 2021=100,120.5197677
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3817639
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,31,Furniture (31),Base 2021=100,111.6866761
WPM40C02,Export Industrial Price Index (Excl VAT),202405,2024 May,V0800,Mining and quarrying (05 to 09),Base 2021=100,111.9584666
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,10,Food products (10),Base 2021=100,108.0486636
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,13,Textiles (13),Base 2021=100,106.4448988
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,14,Wearing apparel (14),Base 2021=100,114.5721852
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,16,"Wood and wood products, except furniture (16)",Base 2021=100,128.4866638
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,17,Paper and paper products (17),Base 2021=100,103.1907643
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,20,Chemicals and chemical products (20),Base 2021=100,99.74376231
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,22,Rubber and plastic products (22),Base 2021=100,129.2137197
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,23,Other non-metallic mineral products (23),Base 2021=100,109.7464872
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,24,Basic metals (24),Base 2021=100,117.2220621
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,112.2024889
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,27,Electrical equipment (27),Base 2021=100,120.7587431
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3818126
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,31,Furniture (31),Base 2021=100,114.7180301
WPM40C02,Export Industrial Price Index (Excl VAT),202406,2024 June,V0800,Mining and quarrying (05 to 09),Base 2021=100,113.3501321
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,10,Food products (10),Base 2021=100,108.3843935
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,13,Textiles (13),Base 2021=100,108.7057362
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,14,Wearing apparel (14),Base 2021=100,114.5785432
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,16,"Wood and wood products, except furniture (16)",Base 2021=100,129.0865712
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,17,Paper and paper products (17),Base 2021=100,103.2581306
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,20,Chemicals and chemical products (20),Base 2021=100,89.54832523
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,22,Rubber and plastic products (22),Base 2021=100,121.6007601
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,23,Other non-metallic mineral products (23),Base 2021=100,107.0628476
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,24,Basic metals (24),Base 2021=100,117.2799107
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,112.1885667
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,27,Electrical equipment (27),Base 2021=100,121.7487133
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3818261
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,31,Furniture (31),Base 2021=100,114.7458886
WPM40C02,Export Industrial Price Index (Excl VAT),202407,2024 July,V0800,Mining and quarrying (05 to 09),Base 2021=100,111.710325
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,10,Food products (10),Base 2021=100,107.7981522
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,13,Textiles (13),Base 2021=100,108.6972343
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,14,Wearing apparel (14),Base 2021=100,114.5163229
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,16,"Wood and wood products, except furniture (16)",Base 2021=100,127.6849905
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,17,Paper and paper products (17),Base 2021=100,102.598871
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,20,Chemicals and chemical products (20),Base 2021=100,89.56152766
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,22,Rubber and plastic products (22),Base 2021=100,120.9082067
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,23,Other non-metallic mineral products (23),Base 2021=100,109.0891507
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,24,Basic metals (24),Base 2021=100,115.6377904
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,112.1595275
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,27,Electrical equipment (27),Base 2021=100,121.5448091
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3818426
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,31,Furniture (31),Base 2021=100,114.4732604
WPM40C02,Export Industrial Price Index (Excl VAT),202408,2024 August,V0800,Mining and quarrying (05 to 09),Base 2021=100,104.5139976
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,10,Food products (10),Base 2021=100,107.5353597
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,13,Textiles (13),Base 2021=100,108.7044776
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,14,Wearing apparel (14),Base 2021=100,114.5693319
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,16,"Wood and wood products, except furniture (16)",Base 2021=100,128.8793365
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,17,Paper and paper products (17),Base 2021=100,103.1605312
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,20,Chemicals and chemical products (20),Base 2021=100,89.57682004
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,22,Rubber and plastic products (22),Base 2021=100,121.4016316
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,23,Other non-metallic mineral products (23),Base 2021=100,108.7711604
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,24,Basic metals (24),Base 2021=100,116.9689482
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,112.7961943
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,27,Electrical equipment (27),Base 2021=100,121.593202
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,100.3818827
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,31,Furniture (31),Base 2021=100,114.7055277
WPM40C02,Export Industrial Price Index (Excl VAT),202409,2024 September,V0800,Mining and quarrying (05 to 09),Base 2021=100,103.5417746
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,10,Food products (10),Base 2021=100,108.5
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,13,Textiles (13),Base 2021=100,108.7
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,14,Wearing apparel (14),Base 2021=100,114.7
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,16,"Wood and wood products, except furniture (16)",Base 2021=100,129.7
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,17,Paper and paper products (17),Base 2021=100,104.3
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,20,Chemicals and chemical products (20),Base 2021=100,89.6
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,22,Rubber and plastic products (22),Base 2021=100,121.6
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,23,Other non-metallic mineral products (23),Base 2021=100,108.8
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,24,Basic metals (24),Base 2021=100,118.1
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,25,"Fabricated metal products, except machinery and equipment (25)",Base 2021=100,113.4
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,27,Electrical equipment (27),Base 2021=100,121.8
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,29,"Motor vehicles, trailers and semi-trailers (29)",Base 2021=100,101.4
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,31,Furniture (31),Base 2021=100,111.9
WPM40C02,Export Industrial Price Index (Excl VAT),202410,2024 October,V0800,Mining and quarrying (05 to 09),Base 2021=100,105.4
